Track Name,Album Name,Album Release Date,Track Duration,Track Popularity,Track Streams
Curtains Close,The Eminem Show,2002-05-26,62720
The Real Slim Shady - Instrumental,The Marshall Mathers LP,2001-08-20,284760
The Way I Am - Instrumental,The Marshall Mathers LP,2001-08-20,291400
Stan - Instrumental,The Marshall Mathers LP,2001-08-20,403733
The Kids,The Marshall Mathers LP,2001-08-20,305626
The Way I Am - Danny Lohner Remix Version,The Marshall Mathers LP,2001-08-20,298693
Public Service Announcement 2000,The Marshall Mathers LP,2001-08-20,25866
Kill You,The Marshall Mathers LP,2001-08-20,264400
Stan,The Marshall Mathers LP,2001-08-20,404106
Paul - Skit,The Marshall Mathers LP,2001-08-20,10600
Who Knew,The Marshall Mathers LP,2001-08-20,227760
Steve Berman,The Marshall Mathers LP,2001-08-20,53573
The Way I Am,The Marshall Mathers LP,2001-08-20,290426
The Real Slim Shady,The Marshall Mathers LP,2001-08-20,284200
Remember Me?,The Marshall Mathers LP,2001-08-20,218533
I'm Back,The Marshall Mathers LP,2001-08-20,309760
Marshall Mathers,The Marshall Mathers LP,2001-08-20,320933
Ken Kaniff - Skit,The Marshall Mathers LP,2001-08-20,61800
Drug Ballad,The Marshall Mathers LP,2001-08-20,300266
Amityville,The Marshall Mathers LP,2001-08-20,254773
Bitch Please II,The Marshall Mathers LP,2001-08-20,288200
Kim,The Marshall Mathers LP,2001-08-20,377893
Under The Influence,The Marshall Mathers LP,2001-08-20,321666
Criminal,The Marshall Mathers LP,2001-08-20,319026
Public Service Announcement 2000,The Marshall Mathers LP,2000-05-23,27866
Kill You,The Marshall Mathers LP,2000-05-23,264400
Stan,The Marshall Mathers LP,2000-05-23,404106
Paul - Skit,The Marshall Mathers LP,2000-05-23,10600
Who Knew,The Marshall Mathers LP,2000-05-23,227760
Steve Berman,The Marshall Mathers LP,2000-05-23,53573
The Way I Am,The Marshall Mathers LP,2000-05-23,290426
The Real Slim Shady,The Marshall Mathers LP,2000-05-23,284200
Remember Me?,The Marshall Mathers LP,2000-05-23,218840
I'm Back,The Marshall Mathers LP,2000-05-23,309760
Marshall Mathers,The Marshall Mathers LP,2000-05-23,321266
Ken Kaniff - Skit,The Marshall Mathers LP,2000-05-23,61800
Drug Ballad,The Marshall Mathers LP,2000-05-23,300266
Amityville,The Marshall Mathers LP,2000-05-23,254773
Bitch Please II,The Marshall Mathers LP,2000-05-23,288200
Kim,The Marshall Mathers LP,2000-05-23,377893
Under The Influence,The Marshall Mathers LP,2000-05-23,321666
Criminal,The Marshall Mathers LP,2000-05-23,319600
Public Service Announcement 2000,The Marshall Mathers LP,2000-05-23,2000
**** You,The Marshall Mathers LP,2000-05-23,264360
Stan,The Marshall Mathers LP,2000-05-23,403360
Paul,The Marshall Mathers LP,2000-05-23,10666
Who Knew,The Marshall Mathers LP,2000-05-23,227666
Steve Berman,The Marshall Mathers LP,2000-05-23,54426
The Way I Am,The Marshall Mathers LP,2000-05-23,290906
The Real Slim Shady,The Marshall Mathers LP,2000-05-23,284480
Remember Me?,The Marshall Mathers LP,2000-05-23,218640
I'm Back,The Marshall Mathers LP,2000-05-23,310053
Marshall Mathers,The Marshall Mathers LP,2000-05-23,320280
Ken Kaniff,The Marshall Mathers LP,2000-05-23,61813
Drug Ballad,The Marshall Mathers LP,2000-05-23,302853
Amityville,The Marshall Mathers LP,2000-05-23,241613
***** Please II,The Marshall Mathers LP,2000-05-23,290746
The Kids,The Marshall Mathers LP,2000-05-23,303186
Under The Influence,The Marshall Mathers LP,2000-05-23,322266
Criminal,The Marshall Mathers LP,2000-05-23,320546
Public Service Announcement,The Slim Shady LP (Expanded Edition),1999-02-23,33093
My Name Is,The Slim Shady LP (Expanded Edition),1999-02-23,268400
Guilty Conscience,The Slim Shady LP (Expanded Edition),1999-02-23,199333
Brain Damage,The Slim Shady LP (Expanded Edition),1999-02-23,226706
Paul - Skit,The Slim Shady LP (Expanded Edition),1999-02-23,15800
If I Had,The Slim Shady LP (Expanded Edition),1999-02-23,245546
'97 Bonnie & Clyde,The Slim Shady LP (Expanded Edition),1999-02-23,316413
Bitch,The Slim Shady LP (Expanded Edition),1999-02-23,19706
Role Model,The Slim Shady LP (Expanded Edition),1999-02-23,205400
Lounge - Skit,The Slim Shady LP (Expanded Edition),1999-02-23,46533
My Fault,The Slim Shady LP (Expanded Edition),1999-02-23,241600
Ken Kaniff - Skit,The Slim Shady LP (Expanded Edition),1999-02-23,76226
Cum On Everybody,The Slim Shady LP (Expanded Edition),1999-02-23,219280
Rock Bottom,The Slim Shady LP (Expanded Edition),1999-02-23,214120
Just Don't Give A Fuck,The Slim Shady LP (Expanded Edition),1999-02-23,242533
Soap - Skit,The Slim Shady LP (Expanded Edition),1999-02-23,34600
As The World Turns,The Slim Shady LP (Expanded Edition),1999-02-23,265373
I'm Shady,The Slim Shady LP (Expanded Edition),1999-02-23,211893
Bad Meets Evil,The Slim Shady LP (Expanded Edition),1999-02-23,253133
Still Don't Give A Fuck,The Slim Shady LP (Expanded Edition),1999-02-23,257493
Hazardous Youth - A Cappella,The Slim Shady LP (Expanded Edition),1999-02-23,44040
Get You Mad,The Slim Shady LP (Expanded Edition),1999-02-23,262213
Greg - A Cappella,The Slim Shady LP (Expanded Edition),1999-02-23,52546
"Bad Guys Always Die - From ""Wild Wild West"" Soundtrack",The Slim Shady LP (Expanded Edition),1999-02-23,279133
Guilty Conscience - Radio Version,The Slim Shady LP (Expanded Edition),1999-02-23,199773
Guilty Conscience - Instrumental,The Slim Shady LP (Expanded Edition),1999-02-23,200880
Guilty Conscience - A Cappella,The Slim Shady LP (Expanded Edition),1999-02-23,196653
My Name Is - Instrumental,The Slim Shady LP (Expanded Edition),1999-02-23,269173
Just Don't Give A Fuck - A Cappella,The Slim Shady LP (Expanded Edition),1999-02-23,215213
Just Don't Give A Fuck - Instrumental,The Slim Shady LP (Expanded Edition),1999-02-23,248186
Public Service Announcement,The Slim Shady LP,1999-02-23,33226
My Name Is,The Slim Shady LP,1999-02-23,268400
Guilty Conscience,The Slim Shady LP,1999-02-23,199333
Brain Damage,The Slim Shady LP,1999-02-23,226733
Paul - Skit,The Slim Shady LP,1999-02-23,15840
If I Had,The Slim Shady LP,1999-02-23,245493
'97 Bonnie & Clyde,The Slim Shady LP,1999-02-23,316400
Bitch - Skit,The Slim Shady LP,1999-02-23,19706
Role Model,The Slim Shady LP,1999-02-23,205400
Lounge - Skit,The Slim Shady LP,1999-02-23,46533
My Fault,The Slim Shady LP,1999-02-23,241600
Ken Kaniff - Skit,The Slim Shady LP,1999-02-23,76293
Cum On Everybody,The Slim Shady LP,1999-02-23,219240
Rock Bottom,The Slim Shady LP,1999-02-23,214093
Just Don't Give A Fuck,The Slim Shady LP,1999-02-23,242573
Soap - Skit,The Slim Shady LP,1999-02-23,34600
As The World Turns,The Slim Shady LP,1999-02-23,265333
I'm Shady,The Slim Shady LP,1999-02-23,211960
Bad Meets Evil,The Slim Shady LP,1999-02-23,253066
Still Don't Give A Fuck,The Slim Shady LP,1999-02-23,252706
Public Service Announcement - Album Version (Edited),The Slim Shady LP,1999-02-23,33226
My Name Is,The Slim Shady LP,1999-02-23,268440
Guilty Conscience,The Slim Shady LP,1999-02-23,199333
Brain Damage,The Slim Shady LP,1999-02-23,226360
Paul - Skit,The Slim Shady LP,1999-02-23,15840
If I Had,The Slim Shady LP,1999-02-23,245493
'97 Bonnie & Clyde,The Slim Shady LP,1999-02-23,316440
Bitch - Skit,The Slim Shady LP,1999-02-23,19800
Role Model,The Slim Shady LP,1999-02-23,210400
Lounge - Skit,The Slim Shady LP,1999-02-23,46533
My Fault,The Slim Shady LP,1999-02-23,241600
Ken Kaniff,The Slim Shady LP,1999-02-23,76226
Come On Everybody,The Slim Shady LP,1999-02-23,219266
Rock Bottom,The Slim Shady LP,1999-02-23,214106
Just Don't Give a F**,The Slim Shady LP,1999-02-23,226733
Soap - Skit,The Slim Shady LP,1999-02-23,34773
As The World Turns,The Slim Shady LP,1999-02-23,265360
I'm Shady,The Slim Shady LP,1999-02-23,211906
Bad Meets Evil,The Slim Shady LP,1999-02-23,252533
Still Don't Give,The Slim Shady LP,1999-02-23,250360
